"InvID","PlotID","Invdate","Species","Less than 1 foot","1 to 3 feet","3 to 5 feet","0 to 1 DBH","1 to 2 DBH","2 to 3 DBH","3 to 4 DBH","4 to 5 DBH","Comment"
46,"0001-00805","1999-07-25 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","IC",1,1,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","SP",0,1,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","WF",2,4,1,NA,NA,NA,NA,NA,NA
46,"0001-00805","1999-07-25 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","IC",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","WF",5,2,0,NA,NA,NA,NA,NA,NA
47,"0001-00806","1999-07-25 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","IC",4,1,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","WF",22,0,0,NA,NA,NA,NA,NA,NA
48,"0001-00807","1999-07-26 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","IC",2,1,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","TO",1,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","WF",5,0,0,NA,NA,NA,NA,NA,NA
49,"0001-00808","1999-07-26 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","BO",1,1,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","IC",1,3,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","SP",0,2,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","WF",0,15,5,NA,NA,NA,NA,NA,NA
50,"0001-00809","1999-07-27 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","BO",1,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","IC",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","WF",0,0,0,NA,NA,NA,NA,NA,NA
51,"0001-00810","1999-07-27 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","IC",11,5,2,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","WF",8,1,0,NA,NA,NA,NA,NA,NA
52,"0001-00901","1999-08-10 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","BO",1,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","IC",1,3,2,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","WF",2,0,0,NA,NA,NA,NA,NA,NA
53,"0001-00902","1999-08-09 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","BO",10,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","IC",3,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","SP",1,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","WF",3,0,0,NA,NA,NA,NA,NA,NA
54,"0001-00903","1999-08-15 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","BO",2,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","IC",16,6,1,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","SP",3,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","WF",13,2,0,NA,NA,NA,NA,NA,NA
55,"0001-00904","1999-08-09 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","BO",3,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","IC",34,3,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","SP",0,1,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","WF",91,1,0,NA,NA,NA,NA,NA,NA
56,"0001-00905","1999-08-04 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","BO",3,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","IC",39,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","SP",0,1,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","WF",38,5,1,NA,NA,NA,NA,NA,NA
57,"0001-00906","1999-08-10 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","IC",13,22,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","WF",6,1,0,NA,NA,NA,NA,NA,NA
58,"0001-00907","1999-08-04 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","IC",1,2,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","WF",0,1,0,NA,NA,NA,NA,NA,NA
59,"0001-00908","1999-08-03 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","IC",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","SP",1,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","WF",1,6,1,NA,NA,NA,NA,NA,NA
60,"0001-00909","1999-08-03 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","BO",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","IC",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","PP",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","SP",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","TO",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","WF",0,0,0,NA,NA,NA,NA,NA,NA
61,"0001-00910","1999-08-03 00:00:00","YW",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","AL",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","BO",2,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","CH",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","DF",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","DW",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","GS",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","HW",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","IC",2,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","LP",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","MA",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","MD",0,0,0,NA,NA,NA,NA,NA,NA
62,"0001-01001","1999-08-24 00:00:00","NM",0,0,0,NA,NA,NA,NA,NA,NA
