"InvID","Plotid","Plotnum","InvYear","Invdate","Plotsize","Crew","Crew#","InvenType","TravelTime","TotalTime","Canopy","Pcomments"
181,"0001-01007",1007,"2013","2013-06-23 00:00:00",0.100000001490116,"MB DC",2,"PH",0.300000011920929,2,16,"OFF PLOT WITNESS: IC; DBH:21.8; AZ: 348 DIST:40.3;2012 DATA UPDATED AFTER 2012 FIRE"
182,"0001-01008",1008,"2013","2013-06-23 00:00:00",0.100000001490116,"MB DC",2,"PH",0.200000002980232,1.29999995231628,52,"2012 DATA UPDATED AFTER 2012 FIRE"
183,"0001-01009",1009,"2013","2013-06-23 00:00:00",0.100000001490116,"MB DC",2,"PH",0.300000011920929,1.10000002384186,68,"2012 DATA UPDATED AFTER 2012 FIRE"
184,"0001-01010",1010,"2013","2013-06-23 00:00:00",0.100000001490116,"MB DC",2,"PH",0.200000002980232,1.10000002384186,60,"2012 DATA UPDATED AFTER 2012 FIRE"
185,"0001-01204",1204,"2013","2013-06-21 00:00:00",0.100000001490116,"FS MB DC AT JB",5,"PH",0.25,0.75,64,"2012 DATA UPDATED AFTER 2012 FIRE"
186,"0001-01104",1104,"2013","2013-07-21 00:00:00",0.100000001490116,"FS MB DC JB AT",5,"PH",0.100000001490116,1,68,"2012 DATA UPDATED AFTER 2012 FIRE"
187,"0001-01302",1302,"2013","2013-06-21 00:00:00",0.100000001490116,"JB DC",2,"PH",0.150000005960464,1.5,76,"2012 DATA UPDATED AFTER 2012 FIRE"
188,"0001-01303",1303,"2013","2013-06-23 00:00:00",0.100000001490116,"AT JB",2,"PH",0.200000002980232,0.200000002980232,44,"NO CHANGE FOR BURN;2012 DATA UPDATED AFTER 2012 FIRE"
189,"0001-01304",1304,"2013","2013-06-22 00:00:00",0.100000001490116,"AT JB",2,"PH",0.100000001490116,1,44,"2012 DATA UPDATED AFTER 2012 FIRE"
190,"0001-01401",1401,"2013","2013-06-22 00:00:00",0.100000001490116,"AT JB",2,"PH",0.200000002980232,0.75,44,"2012 DATA UPDATED AFTER 2012 FIRE"
191,"0001-01402",1402,"2013","2013-06-22 00:00:00",0.100000001490116,"MB DC",2,"PH",0.100000001490116,0.899999976158142,54,"OFF PLOT WITNESS AZ 59 D 38.9 WF DBH 52.1;2012 DATA UPDATED AFTER 2012 FIRE"
192,"0001-01403",1403,"2013","2013-06-22 00:00:00",0.100000001490116,"MB DC",2,"PH",0.100000001490116,1.20000004768372,28,"OFF PLOT WITNESS 1 AZ 7 D 42.1 WF DBH 26.7 / OFF PLOT WITNESS 2 AZ 244 D 38.8 GS DBH 52.8/ PLOT CENTER WAS A GUESS BASED ON OLD WITNESS TREES 1 AND 3 (IDENTIFIED WITHOUT TAGS);2012 DATA UPDATED AFTER 2012 FIRE"
193,"0001-01404",1404,"2013","2013-06-22 00:00:00",0.100000001490116,"MB DC",2,"PH",0.300000011920929,0.699999988079071,68,"2012 DATA UPDATED AFTER 2012 FIRE"
194,"0001-00909",909,"2013","2013-06-23 00:00:00",0.100000001490116,"AT JB",2,"PH",0.200000002980232,1.5,12,"2012 DATA UPDATED AFTER 2012 FIRE"
