"InvID","PlotID","Invdate","Species","Pcover","Aveht"
370,"0005-00511","2016-07-20 00:00:00","SCCA",0,0.5
370,"0005-00511","2016-07-20 00:00:00","SYMO",0,0
370,"0005-00511","2016-07-20 00:00:00","IRHA",0,0.5
370,"0005-00511","2016-07-20 00:00:00","PELA",0,1
371,"0005-00512","2016-07-20 00:00:00","POAZ",0,1
371,"0005-00512","2016-07-20 00:00:00","HEMI",0,1
371,"0005-00512","2016-07-20 00:00:00","SIGL",0,1
371,"0005-00512","2016-07-20 00:00:00","SIAP",0,1
371,"0005-00512","2016-07-20 00:00:00","COTO",0,0
371,"0005-00512","2016-07-20 00:00:00","CAMU",0,1
371,"0005-00512","2016-07-20 00:00:00","SYMO",0,0
372,"0005-00513","2016-07-20 00:00:00","POAZ",15,2
372,"0005-00513","2016-07-20 00:00:00","ARNE",0,1
372,"0005-00513","2016-07-20 00:00:00","HEMI",5,1
372,"0005-00513","2016-07-20 00:00:00","GAL-",0,0
372,"0005-00513","2016-07-20 00:00:00","SIGL",0,0.5
372,"0005-00513","2016-07-20 00:00:00","VILO",0,0
372,"0005-00513","2016-07-20 00:00:00","CAMU",0,2
497,"0005-01111","2016-07-13 00:00:00","POAZ",0,0.5
497,"0005-01111","2016-07-13 00:00:00","VILO",0,0
497,"0005-01111","2016-07-13 00:00:00","PTAN",0,1
498,"0005-01112","2016-07-13 00:00:00","GOOB",0,0
372,"0005-00513","2016-07-20 00:00:00","TRLO",15,0
373,"0005-00611","2016-07-19 00:00:00","SIGL",0,1
373,"0005-00611","2016-07-19 00:00:00","ROS-",0,0
373,"0005-00611","2016-07-19 00:00:00","RIRO",0,1.5
373,"0005-00611","2016-07-19 00:00:00","SYMO",0,0
373,"0005-00611","2016-07-19 00:00:00","LIWA",0,1
373,"0005-00611","2016-07-19 00:00:00","VECA",0,1
373,"0005-00611","2016-07-19 00:00:00","TRHY",0,1
373,"0005-00611","2016-07-19 00:00:00","HEMI",0,0.5
374,"0005-00613","2016-07-19 00:00:00","POAZ",0,1
374,"0005-00613","2016-07-19 00:00:00","CHUM",0,0.5
374,"0005-00613","2016-07-19 00:00:00","POCO",0,0.5
374,"0005-00613","2016-07-19 00:00:00","PEBO",0,1
374,"0005-00613","2016-07-19 00:00:00","SIGL",0,0
374,"0005-00613","2016-07-19 00:00:00","RIRO",0,1
375,"0005-00711","2016-07-18 00:00:00","SCCA",0,0
375,"0005-00711","2016-07-18 00:00:00","ARNE",0,1
375,"0005-00711","2016-07-18 00:00:00","POAZ",0,1
375,"0005-00711","2016-07-18 00:00:00","VILO",0,0
375,"0005-00711","2016-07-18 00:00:00","CECO",0,1
375,"0005-00711","2016-07-18 00:00:00","RIRO",0,1
376,"0005-00712","2016-07-18 00:00:00","ARNE",0,1
376,"0005-00712","2016-07-18 00:00:00","POAZ",0,1
376,"0005-00712","2016-07-18 00:00:00","VILO",0,0
376,"0005-00712","2016-07-18 00:00:00","RIRO",0,1.5
376,"0005-00712","2016-07-18 00:00:00","SIAP",0,0.5
376,"0005-00712","2016-07-18 00:00:00","HEMI",5,1
376,"0005-00712","2016-07-18 00:00:00","UFO",0,1
377,"0005-00811","2016-07-14 00:00:00","PYPI",0,0
377,"0005-00811","2016-07-14 00:00:00","POAZ",0,1
377,"0005-00811","2016-07-14 00:00:00","PTAQ",0,0.5
377,"0005-00811","2016-07-14 00:00:00","VILO",0,0
377,"0005-00811","2016-07-14 00:00:00","RIRO",0,1
377,"0005-00811","2016-07-14 00:00:00","CHUM",0,0
377,"0005-00811","2016-07-14 00:00:00","GOOB",0,0
378,"0005-00812","2016-07-13 00:00:00","CECO",0,1
378,"0005-00812","2016-07-13 00:00:00","ASTZ",5,0
378,"0005-00812","2016-07-13 00:00:00","PTAQ",0,1
378,"0005-00812","2016-07-13 00:00:00","UFOSUN",0,0.5
378,"0005-00812","2016-07-13 00:00:00","SIGL",5,1
379,"0005-00813","2016-07-13 00:00:00","POAZ",0,1
379,"0005-00813","2016-07-13 00:00:00","CHUM",0,0
380,"0005-00912","2016-07-13 00:00:00","PTAQ",25,1
380,"0005-00912","2016-07-13 00:00:00","POAZ",30,0.5
380,"0005-00912","2016-07-13 00:00:00","CECO",15,2
380,"0005-00912","2016-07-13 00:00:00","VILO",0,0
380,"0005-00912","2016-07-13 00:00:00","SERO",0,0
380,"0005-00912","2016-07-13 00:00:00","PIP-",0,0.5
380,"0005-00912","2016-07-13 00:00:00","PYPI",0,0
380,"0005-00912","2016-07-13 00:00:00","SYMO",0,0
381,"0005-00913","2016-07-13 00:00:00","RIRO",0,0
381,"0005-00913","2016-07-13 00:00:00","POAZ",0,0.5
381,"0005-00913","2016-07-13 00:00:00","SORREL",0,0
381,"0005-00913","2016-07-13 00:00:00","KEGA",0,0
381,"0005-00913","2016-07-13 00:00:00","CHUM",0,0
381,"0005-00913","2016-07-13 00:00:00","SIGL",0,0
381,"0005-00913","2016-07-13 00:00:00","GOOB",0,0
381,"0005-00913","2016-07-13 00:00:00","ERI-",0,0
381,"0005-00913","2016-07-13 00:00:00","ASTZ",0,0
382,"0005-01012","2016-07-13 00:00:00","RIRO",0,0.5
382,"0005-01012","2016-07-13 00:00:00","GOOB",0,0
382,"0005-01012","2016-07-13 00:00:00","POAZ",0,1.5
382,"0005-01012","2016-07-13 00:00:00","CHUM",0,0
383,"0005-01013","2016-07-13 00:00:00","RIRO",0,0.5
383,"0005-01013","2016-07-13 00:00:00","POAZ",0,1
383,"0005-01013","2016-07-13 00:00:00","ASTZ",0,0
384,"0007-00102","2016-07-06 00:00:00","GOOB",0,0
384,"0007-00102","2016-07-06 00:00:00","PYPI",0,0
384,"0007-00102","2016-07-06 00:00:00","CAMU",0,1
384,"0007-00102","2016-07-06 00:00:00","ADBI",0,0
384,"0007-00102","2016-07-06 00:00:00","ATFI",0,0
384,"0007-00102","2016-07-06 00:00:00","VILO",0,0
384,"0007-00102","2016-07-06 00:00:00","PTAN",0,1
384,"0007-00102","2016-07-06 00:00:00","SYMO",0,0.5
384,"0007-00102","2016-07-06 00:00:00","POAZ",0,1.5
384,"0007-00102","2016-07-06 00:00:00","BLSP",0,1
384,"0007-00102","2016-07-06 00:00:00","IRHA",0,0
385,"0007-00101","2016-07-07 00:00:00","SMRA",0,0
385,"0007-00101","2016-07-07 00:00:00","RIRO",0,1
385,"0007-00101","2016-07-07 00:00:00","SYMO",0,0.5
385,"0007-00101","2016-07-07 00:00:00","PREM",0,0
385,"0007-00101","2016-07-07 00:00:00","CAMU",0,1
385,"0007-00101","2016-07-07 00:00:00","APAN",0,0
385,"0007-00101","2016-07-07 00:00:00","CECO",0,0
385,"0007-00101","2016-07-07 00:00:00","VILO",0,0
385,"0007-00101","2016-07-07 00:00:00","GOOB",0,0
386,"0007-00103","2016-07-06 00:00:00","VILO",0,0
386,"0007-00103","2016-07-06 00:00:00","POAZ",0,1
388,"0001-00205","2016-08-03 00:00:00","CEIN",60,5
388,"0001-00205","2016-08-03 00:00:00","ASTZ",0,2
388,"0001-00205","2016-08-03 00:00:00","GADI",0,1
388,"0001-00205","2016-08-03 00:00:00","CEPR",0,0
388,"0001-00205","2016-08-03 00:00:00","CASA",0,1
388,"0001-00205","2016-08-03 00:00:00","ARPA",0,3
388,"0001-00205","2016-08-03 00:00:00","CECO",0,2
388,"0001-00205","2016-08-03 00:00:00","RIRO",0,1
388,"0001-00205","2016-08-03 00:00:00","PYPI",0,0
389,"0001-00206","2016-08-03 00:00:00","CEIN",55,7
389,"0001-00206","2016-08-03 00:00:00","EPBR",0,2
389,"0001-00206","2016-08-03 00:00:00"," CAMA",10,3
389,"0001-00206","2016-08-03 00:00:00","CUCA",0,4
389,"0001-00206","2016-08-03 00:00:00","APAN",0,1
389,"0001-00206","2016-08-03 00:00:00","CLST",0,2
389,"0001-00206","2016-08-03 00:00:00","GADI",0,2
389,"0001-00206","2016-08-03 00:00:00","POAZ",0,1
389,"0001-00206","2016-08-03 00:00:00","RINE",0,2
389,"0001-00206","2016-08-03 00:00:00","PREM",0,2
390,"0001-00207","2016-08-03 00:00:00","POAZ",80,2
390,"0001-00207","2016-08-03 00:00:00","PREM",5,4
390,"0001-00207","2016-08-03 00:00:00","RIRO",0,2
390,"0001-00207","2016-08-03 00:00:00","TRDU",0,1
390,"0001-00207","2016-08-03 00:00:00","CIVU",0,1
390,"0001-00207","2016-08-03 00:00:00","PEN-",0,1
390,"0001-00207","2016-08-03 00:00:00","CEIN",5,4
390,"0001-00207","2016-08-03 00:00:00","ASTZ",0,1
391,"0001-00208","2016-08-03 00:00:00","POAZ",40,1.5
391,"0001-00208","2016-08-03 00:00:00","ASTZ",0,1
391,"0001-00208","2016-08-03 00:00:00","CEIN",55,7
391,"0001-00208","2016-08-03 00:00:00","CIVU",0,1
391,"0001-00208","2016-08-03 00:00:00","PREM",0,2
391,"0001-00208","2016-08-03 00:00:00","USAGE",0,1
392,"0001-00209","2016-08-03 00:00:00","CEIN",40,5
392,"0001-00209","2016-08-03 00:00:00","CEPR",5,0
392,"0001-00209","2016-08-03 00:00:00","POAZ",5,1
392,"0001-00209","2016-08-03 00:00:00","ASTZ",0,2
392,"0001-00209","2016-08-03 00:00:00","CHFO",5,1
392,"0001-00209","2016-08-03 00:00:00","EPMI",0,2
392,"0001-00209","2016-08-03 00:00:00","CIVU",0,3
392,"0001-00209","2016-08-03 00:00:00","RIRO",0,1
392,"0001-00209","2016-08-03 00:00:00","ARPA",0,1.5
392,"0001-00209","2016-08-03 00:00:00","CECO",0,2
392,"0001-00209","2016-08-03 00:00:00","CAMA",0,0.5
392,"0001-00209","2016-08-03 00:00:00","ASTZ",0,1
393,"0001-00210","2016-08-03 00:00:00","CEPR",65,0
393,"0001-00210","2016-08-03 00:00:00","CHFO",5,1
393,"0001-00210","2016-08-03 00:00:00","POAZ",0,1
393,"0001-00210","2016-08-03 00:00:00","USAGE",0,0.5
393,"0001-00210","2016-08-03 00:00:00","ARPA",0,2
393,"0001-00210","2016-08-03 00:00:00","CHSE",5,3
393,"0001-00210","2016-08-03 00:00:00","TAR-",0,0.5
393,"0001-00210","2016-08-03 00:00:00","CIVU",0,1
393,"0001-00210","2016-08-03 00:00:00","ARVI",0,3
393,"0001-00210","2016-08-03 00:00:00","PTAQ",0,1.5
393,"0001-00210","2016-08-03 00:00:00","CEIN",0,3.5
394,"0001-00211","2016-08-03 00:00:00","CHFO",30,1
394,"0001-00211","2016-08-03 00:00:00","DRSY",0,1
394,"0001-00211","2016-08-03 00:00:00","CEPR",15,0
394,"0001-00211","2016-08-03 00:00:00","APAN",0,0
394,"0001-00211","2016-08-03 00:00:00","POAZ",0,1
394,"0001-00211","2016-08-03 00:00:00","CECO",0,1.5
394,"0001-00211","2016-08-03 00:00:00","FRCA",0,3
394,"0001-00211","2016-08-03 00:00:00","ARPA",0,2
394,"0001-00211","2016-08-03 00:00:00","ARVI",0,2
394,"0001-00211","2016-08-03 00:00:00","EPBR",0,1.5
481,"0007-00105","2016-07-05 00:00:00","GOOB",0,0
481,"0007-00105","2016-07-05 00:00:00","SMRA",0,0
481,"0007-00105","2016-07-05 00:00:00","SYMO",0,0
481,"0007-00105","2016-07-05 00:00:00","IRHA",0,0.5
394,"0001-00211","2016-08-03 00:00:00","USAGE",0,1
394,"0001-00211","2016-08-03 00:00:00","ASTZ",0,3.5
395,"0001-00212","2016-08-03 00:00:00","CHFO",70,1
395,"0001-00212","2016-08-03 00:00:00","QUWY",0,3
395,"0001-00212","2016-08-03 00:00:00","ARVI",5,3
395,"0001-00212","2016-08-03 00:00:00","USAGE",0,0
395,"0001-00212","2016-08-03 00:00:00","POAZ",0,1
395,"0001-00212","2016-08-03 00:00:00","CEIN",0,3
395,"0001-00212","2016-08-03 00:00:00","CEPR",0,0
395,"0001-00212","2016-08-03 00:00:00","ARNE",0,0.5
396,"0001-00213","2016-08-03 00:00:00","ARPA",5,3
396,"0001-00213","2016-08-03 00:00:00","CEIN",10,4
396,"0001-00213","2016-08-03 00:00:00","CHFO",10,1
396,"0001-00213","2016-08-03 00:00:00","POAZ",0,1
396,"0001-00213","2016-08-03 00:00:00","CEPR",10,0
396,"0001-00213","2016-08-03 00:00:00","FRCA",0,3
396,"0001-00213","2016-08-03 00:00:00","RUGL",0,3
396,"0001-00213","2016-08-03 00:00:00","USAGE",0,0
396,"0001-00213","2016-08-03 00:00:00","APAN",0,0
396,"0001-00213","2016-08-03 00:00:00","PEN-",0,0.5
396,"0001-00213","2016-08-03 00:00:00","ASTZ",0,1
397,"0001-00214","2016-08-03 00:00:00","PTAQ",5,1
397,"0001-00214","2016-08-03 00:00:00","CHFO",5,0
397,"0001-00214","2016-08-03 00:00:00","ASTZ",0,1
397,"0001-00214","2016-08-03 00:00:00","USAGE",0,0.5
397,"0001-00214","2016-08-03 00:00:00","FRCA",0,3
397,"0001-00214","2016-08-03 00:00:00","POAZ",10,1
397,"0001-00214","2016-08-03 00:00:00","SAL-",15,5
397,"0001-00214","2016-08-03 00:00:00","CAMU",0,1.20000004768372
397,"0001-00214","2016-08-03 00:00:00","TRDU",0,1
397,"0001-00214","2016-08-03 00:00:00","CEIN",0,4
397,"0001-00214","2016-08-03 00:00:00","ARVI",0,3
398,"0001-00401","2016-08-02 00:00:00","CECO",20,3
398,"0001-00401","2016-08-02 00:00:00","ASTZ",2,0.5
398,"0001-00401","2016-08-02 00:00:00","PREM",0,3
398,"0001-00401","2016-08-02 00:00:00","ARPA",1,3
399,"0001-00402","2016-08-02 00:00:00","ARPA",2,3
399,"0001-00402","2016-08-02 00:00:00","PREM",10,4
399,"0001-00402","2016-08-02 00:00:00","CECO",5,3
399,"0001-00402","2016-08-02 00:00:00","VILO",0,0
399,"0001-00402","2016-08-02 00:00:00","CIVU",0,2
399,"0001-00402","2016-08-02 00:00:00","SYMO",5,0.5
399,"0001-00402","2016-08-02 00:00:00","POAZ",0,2
399,"0001-00402","2016-08-02 00:00:00","ASTZ",0,0.5
400,"0001-00403","2016-08-03 00:00:00","ARPA",5,3
400,"0001-00403","2016-08-03 00:00:00","CECO",0,2.5
400,"0001-00403","2016-08-03 00:00:00","APAN",5,1
400,"0001-00403","2016-08-03 00:00:00","PTAQ",5,1
400,"0001-00403","2016-08-03 00:00:00","ASTZ",1,1
400,"0001-00403","2016-08-03 00:00:00","EPBR",10,1.5
400,"0001-00403","2016-08-03 00:00:00","POAZ",0,3
400,"0001-00403","2016-08-03 00:00:00","SMRA",0,1.5
400,"0001-00403","2016-08-03 00:00:00","CIVU",0,2
400,"0001-00403","2016-08-03 00:00:00","CASE",0,3
400,"0001-00403","2016-08-03 00:00:00","PREM",0,4
400,"0001-00403","2016-08-03 00:00:00","U",0,1.5
400,"0001-00403","2016-08-03 00:00:00","USAGE",0,0
401,"0001-00404","2016-08-03 00:00:00","POAZ",60,2
401,"0001-00404","2016-08-03 00:00:00","PREM",0,4
401,"0001-00404","2016-08-03 00:00:00","ARPA",5,3
401,"0001-00404","2016-08-03 00:00:00","CECO",0,3
401,"0001-00404","2016-08-03 00:00:00","EPBR",0,1.5
401,"0001-00404","2016-08-03 00:00:00","LASE",0,1
401,"0001-00404","2016-08-03 00:00:00","CIVU",0,1
401,"0001-00404","2016-08-03 00:00:00","RIRO",0,2
401,"0001-00404","2016-08-03 00:00:00","GADI",0,2
401,"0001-00404","2016-08-03 00:00:00","TRDU",0,1
402,"0001-00405","2016-08-02 00:00:00","CECO",45,3
402,"0001-00405","2016-08-02 00:00:00","ARPA",15,3
402,"0001-00405","2016-08-02 00:00:00","POAZ",0,2
402,"0001-00405","2016-08-02 00:00:00","PREM",0,1.5
402,"0001-00405","2016-08-02 00:00:00","PEN-",0,1
402,"0001-00405","2016-08-02 00:00:00","EPBI",0,1.5
402,"0001-00405","2016-08-02 00:00:00","CACU",0,2
402,"0001-00405","2016-08-02 00:00:00","ASTZ",0,2
402,"0001-00405","2016-08-02 00:00:00","TRDU",0,2
403,"0001-00406","2016-08-02 00:00:00","ARPA",30,3
403,"0001-00406","2016-08-02 00:00:00","CEIN",45,4
403,"0001-00406","2016-08-02 00:00:00","CECO",25,4
403,"0001-00406","2016-08-02 00:00:00","PREM",30,4
403,"0001-00406","2016-08-02 00:00:00","EPBR",0,0.5
404,"0001-00407","2016-08-02 00:00:00","ARPA",0,2
404,"0001-00407","2016-08-02 00:00:00","CEPR",5,0
404,"0001-00407","2016-08-02 00:00:00","TRDU",0,1.5
404,"0001-00407","2016-08-02 00:00:00","CEIN",30,4
404,"0001-00407","2016-08-02 00:00:00","PREM",5,5
404,"0001-00407","2016-08-02 00:00:00","CAMU",0,1
404,"0001-00407","2016-08-02 00:00:00","CIVU",0,0
404,"0001-00407","2016-08-02 00:00:00","USAGE",0,1
404,"0001-00407","2016-08-02 00:00:00","ASTZ",0,2
404,"0001-00407","2016-08-02 00:00:00","EPBR",0,1
404,"0001-00407","2016-08-02 00:00:00","VILO",0,0.5
404,"0001-00407","2016-08-02 00:00:00","APAN",0,0.5
404,"0001-00407","2016-08-02 00:00:00","GADI",0,1
406,"0001-00409","2016-08-02 00:00:00","CEPR",15,0
406,"0001-00409","2016-08-02 00:00:00","ARPA",5,2
406,"0001-00409","2016-08-02 00:00:00","POAZ",0,0.5
406,"0001-00409","2016-08-02 00:00:00","CEVU",0,0
406,"0001-00409","2016-08-02 00:00:00","ASTZ",0,1
406,"0001-00409","2016-08-02 00:00:00","USAGE",0,1
406,"0001-00409","2016-08-02 00:00:00","CEIN",10,4
406,"0001-00409","2016-08-02 00:00:00","TRDU",0,1
406,"0001-00409","2016-08-02 00:00:00","PEN-",0,0
406,"0001-00409","2016-08-02 00:00:00","VILO",0,0
406,"0001-00409","2016-08-02 00:00:00","CHFO",0,0
406,"0001-00409","2016-08-02 00:00:00","CAUM",0,0
406,"0001-00409","2016-08-02 00:00:00","EPBI",0,0
406,"0001-00409","2016-08-02 00:00:00","RIRO",0,0.5
407,"0001-00410","2016-08-02 00:00:00","CHFO",35,1
407,"0001-00410","2016-08-02 00:00:00","CECO",0,2
407,"0001-00410","2016-08-02 00:00:00","CEPR",10,0
407,"0001-00410","2016-08-02 00:00:00","IRHA",0,1
407,"0001-00410","2016-08-02 00:00:00","APAN",5,0.5
407,"0001-00410","2016-08-02 00:00:00","POAZ",0,3
407,"0001-00410","2016-08-02 00:00:00","ARPA",0,2
407,"0001-00410","2016-08-02 00:00:00","RACA",5,3
407,"0001-00410","2016-08-02 00:00:00","ASTZ",0,2
407,"0001-00410","2016-08-02 00:00:00","GADI",0,1.5
407,"0001-00410","2016-08-02 00:00:00","RUGL",0,4
407,"0001-00410","2016-08-02 00:00:00","CLST",0,1.5
407,"0001-00410","2016-08-02 00:00:00","USAGE",0,1
408,"0001-00411","2016-08-02 00:00:00","CEPR",20,0
408,"0001-00411","2016-08-02 00:00:00","ARPA",5,3
408,"0001-00411","2016-08-02 00:00:00","IRHA",0,1
408,"0001-00411","2016-08-02 00:00:00","GADI",0,2
408,"0001-00411","2016-08-02 00:00:00","APAN",0,0.5
408,"0001-00411","2016-08-02 00:00:00","CIVU",0,1
408,"0001-00411","2016-08-02 00:00:00","QUWE",0,4
408,"0001-00411","2016-08-02 00:00:00","POAZ",0,3
408,"0001-00411","2016-08-02 00:00:00","ASTZ",0,2
408,"0001-00411","2016-08-02 00:00:00","RECA",0,2
408,"0001-00411","2016-08-02 00:00:00","USAGE",0,1
408,"0001-00411","2016-08-02 00:00:00","CHFO",15,0.5
409,"0001-00412","2016-08-02 00:00:00","PTAQ",65,2
409,"0001-00412","2016-08-02 00:00:00","CECO",5,3
409,"0001-00412","2016-08-02 00:00:00","PTAN",0,0
409,"0001-00412","2016-08-02 00:00:00","CIVU",0,1
409,"0001-00412","2016-08-02 00:00:00","ASTZ",0,1
409,"0001-00412","2016-08-02 00:00:00","ARPA",5,3
409,"0001-00412","2016-08-02 00:00:00","POAZ",0,1
409,"0001-00412","2016-08-02 00:00:00","CEIN",0,4
409,"0001-00412","2016-08-02 00:00:00","VILO",0,0
409,"0001-00412","2016-08-02 00:00:00","PEN-",0,0
492,"0001-00408","2016-08-02 00:00:00","CEIN",30,3
492,"0001-00408","2016-08-02 00:00:00","PREM",0,3
492,"0001-00408","2016-08-02 00:00:00","CECO",5,4
492,"0001-00408","2016-08-02 00:00:00","IRHA",0,1
492,"0001-00408","2016-08-02 00:00:00","CEPR",0,0
492,"0001-00408","2016-08-02 00:00:00","CIVU",0,0.5
492,"0001-00408","2016-08-02 00:00:00","USAGE",0,1
492,"0001-00408","2016-08-02 00:00:00","POAZ",0,2
492,"0001-00408","2016-08-02 00:00:00","VILO",0,0
492,"0001-00408","2016-08-02 00:00:00","CAUM",0,0
492,"0001-00408","2016-08-02 00:00:00","ASTZ",0,3
492,"0001-00408","2016-08-02 00:00:00","TRDU",0,1
492,"0001-00408","2016-08-02 00:00:00","PEN-",0,1
492,"0001-00408","2016-08-02 00:00:00","EPBI",0,1
492,"0001-00408","2016-08-02 00:00:00","ARPA",0,2
492,"0001-00408","2016-08-02 00:00:00","RIRO",0,1
104,"0001-00904","2015-08-13 00:00:00","ARPA",15,3
104,"0001-00904","2015-08-13 00:00:00","POAZ",45,2
104,"0001-00904","2015-08-13 00:00:00","CECO",0,3
104,"0001-00904","2015-08-13 00:00:00","CEIN",10,4
104,"0001-00904","2015-08-13 00:00:00","CIVU",0,2
104,"0001-00904","2015-08-13 00:00:00","VILO",0,0
104,"0001-00904","2015-08-13 00:00:00","EPMI",0,2
104,"0001-00904","2015-08-13 00:00:00","GNAP",0,1.5
105,"0001-00905","2015-08-12 00:00:00","FRRU",5,3
105,"0001-00905","2015-08-12 00:00:00","CEIN",10,4
105,"0001-00905","2015-08-12 00:00:00","ARPA",5,3
105,"0001-00905","2015-08-12 00:00:00","CECO",0,2
105,"0001-00905","2015-08-12 00:00:00","POAZ",50,2
105,"0001-00905","2015-08-12 00:00:00","CIVU",0,2
106,"0001-00906","2015-08-12 00:00:00","CEIN",55,4
106,"0001-00906","2015-08-12 00:00:00","POAZ",30,2
106,"0001-00906","2015-08-12 00:00:00","ARPA",0,2
106,"0001-00906","2015-08-12 00:00:00","EPMI",0,2
106,"0001-00906","2015-08-12 00:00:00","CECO",0,2
106,"0001-00906","2015-08-12 00:00:00","GNAP",0,1.5
107,"0001-00907","2015-08-12 00:00:00","CEIN",15,5
107,"0001-00907","2015-08-12 00:00:00","ARPA",0,3
107,"0001-00907","2015-08-12 00:00:00","CIVU",0,2
107,"0001-00907","2015-08-12 00:00:00","POAZ",40,2
107,"0001-00907","2015-08-12 00:00:00","EPMI",0,2
107,"0001-00907","2015-08-12 00:00:00","RULE",0,3
108,"0001-00908","2015-08-12 00:00:00","CIVU",0,2
108,"0001-00908","2015-08-12 00:00:00","CEIN",10,4.5
108,"0001-00908","2015-08-12 00:00:00","POAZ",50,2
108,"0001-00908","2015-08-12 00:00:00","CIR-",5,2
108,"0001-00908","2015-08-12 00:00:00","EPMI",0,2
108,"0001-00908","2015-08-12 00:00:00","PTAQ",0,1.5
109,"0001-00909","2015-08-12 00:00:00","LOSU",0,2
109,"0001-00909","2015-08-12 00:00:00","POAZ",10,2
109,"0001-00909","2015-08-12 00:00:00","CHL-",20,1
109,"0001-00909","2015-08-12 00:00:00","ROSA",5,3
109,"0001-00909","2015-08-12 00:00:00","CEIN",0,5
109,"0001-00909","2015-08-12 00:00:00","FRRU",0,4
109,"0001-00909","2015-08-12 00:00:00","QUCH",0,6
109,"0001-00909","2015-08-12 00:00:00","QUVA",5,2.5
109,"0001-00909","2015-08-12 00:00:00","FRA-",0,0.5
109,"0001-00909","2015-08-12 00:00:00","ARPA",0,5
109,"0001-00909","2015-08-12 00:00:00","CHFO",5,0.5
109,"0001-00909","2015-08-12 00:00:00","PREM",0,5
109,"0001-00909","2015-08-12 00:00:00","RINE",0,2
110,"0001-00910","2015-08-12 00:00:00","QUVA",60,3.5
110,"0001-00910","2015-08-12 00:00:00","SYMO",5,0.5
110,"0001-00910","2015-08-12 00:00:00","RINE",0,0.5
110,"0001-00910","2015-08-12 00:00:00","SEOB",0,0
110,"0001-00910","2015-08-12 00:00:00","POAZ",0,1.5
110,"0001-00910","2015-08-12 00:00:00","SMRA",0,1.5
110,"0001-00910","2015-08-12 00:00:00","SAME",0,5
111,"0001-00911","2015-08-11 00:00:00","ARPA",75,5
111,"0001-00911","2015-08-11 00:00:00","CHFO",0,0.5
111,"0001-00911","2015-08-11 00:00:00","AME-",0,0.5
111,"0001-00911","2015-08-11 00:00:00","CASE",5,4
111,"0001-00911","2015-08-11 00:00:00","SYMO",0,0.5
111,"0001-00911","2015-08-11 00:00:00","CECO",0,3
112,"0001-00913","2015-08-11 00:00:00","QUWE",0,3
112,"0001-00913","2015-08-11 00:00:00","IRHA",0,1
112,"0001-00913","2015-08-11 00:00:00","POAZ",0,2
112,"0001-00913","2015-08-11 00:00:00","VILO",0,0
113,"0001-00912","2015-08-11 00:00:00","CEPR",25,0
113,"0001-00912","2015-08-11 00:00:00","AME-",5,1
113,"0001-00912","2015-08-11 00:00:00","ARPA",10,5.5
113,"0001-00912","2015-08-11 00:00:00","POAZ",0,2
113,"0001-00912","2015-08-11 00:00:00","CHFO",0,0.5
113,"0001-00912","2015-08-11 00:00:00","IRHA",0,1
113,"0001-00912","2015-08-11 00:00:00","SYMO",0,0.5
113,"0001-00912","2015-08-11 00:00:00","GAL-",0,0
113,"0001-00912","2015-08-11 00:00:00","VILO",0,0
114,"0001-00914","2015-08-11 00:00:00","ARPA",80,6
114,"0001-00914","2015-08-11 00:00:00","CECO",0,3
114,"0001-00914","2015-08-11 00:00:00","CEPR",5,0
114,"0001-00914","2015-08-11 00:00:00","PREM",0,2
114,"0001-00914","2015-08-11 00:00:00","CHFO",0,0.5
115,"0001-01101","2015-08-13 00:00:00","CECO",50,3
115,"0001-01101","2015-08-13 00:00:00","ARPA",15,4
115,"0001-01101","2015-08-13 00:00:00","POAZ",10,3
115,"0001-01101","2015-08-13 00:00:00","IRHA",10,1
409,"0001-00412","2016-08-02 00:00:00","CEPR",0,0
410,"0001-00413","2016-08-02 00:00:00","QUWI",0,2
410,"0001-00413","2016-08-02 00:00:00","CHFO",50,0.100000001490116
410,"0001-00413","2016-08-02 00:00:00","CEIN",0,2
410,"0001-00413","2016-08-02 00:00:00","ARPA",5,4
410,"0001-00413","2016-08-02 00:00:00","PTAN",0,0
410,"0001-00413","2016-08-02 00:00:00","CEPR",0,0
410,"0001-00413","2016-08-02 00:00:00","SYMO",0,0
410,"0001-00413","2016-08-02 00:00:00","POAZ",0,1
410,"0001-00413","2016-08-02 00:00:00","TRDU",0,1
410,"0001-00413","2016-08-02 00:00:00","HIAL",0,0
410,"0001-00413","2016-08-02 00:00:00","PTAQ",0,1
410,"0001-00413","2016-08-02 00:00:00","RIRO",0,1
411,"0001-00414","2016-08-02 00:00:00","PTAQ",0,1.5
411,"0001-00414","2016-08-02 00:00:00","BLSP",0,1
411,"0001-00414","2016-08-02 00:00:00","CHFO",10,0.5
411,"0001-00414","2016-08-02 00:00:00","RIRO",0,1.5
411,"0001-00414","2016-08-02 00:00:00","PREM",0,2
411,"0001-00414","2016-08-02 00:00:00","QUWE",0,3
411,"0001-00414","2016-08-02 00:00:00","IRHA",0,1.5
411,"0001-00414","2016-08-02 00:00:00","POAZ",0,3
411,"0001-00414","2016-08-02 00:00:00","DRSY",0,0
411,"0001-00414","2016-08-02 00:00:00","ARPA",0,2
412,"0001-00601","2016-08-02 00:00:00","ERLO",95,0.5
412,"0001-00601","2016-08-02 00:00:00","ARPA",2,3
412,"0001-00601","2016-08-02 00:00:00","RIRO",0,2
412,"0001-00601","2016-08-02 00:00:00","CECO",3,2
412,"0001-00601","2016-08-02 00:00:00","POAZ",3,2
