"InvID","PlotID","Invdate","Species","Pcover","Aveht"
1030,"0440-00005","1981-06-25 00:00:00","ROS-",0,-9
1030,"0440-00005","1981-06-25 00:00:00","TRLA",0,-9
2266,"0440-00005","1994-07-08 00:00:00","CEIN",0,1
2266,"0440-00005","1994-07-08 00:00:00","CLA-",5,1
2266,"0440-00005","1994-07-08 00:00:00","IRHA",0,0.5
2266,"0440-00005","1994-07-08 00:00:00","LIDE",10,6
2266,"0440-00005","1994-07-08 00:00:00","RIRO",0,0.5
2266,"0440-00005","1994-07-08 00:00:00","ROPI",0,0.5
1031,"0440-00006","1981-06-26 00:00:00","CASE",0,-9
1031,"0440-00006","1981-06-26 00:00:00","CEIN",0,-9
1031,"0440-00006","1981-06-26 00:00:00","CLA-",0,-9
1031,"0440-00006","1981-06-26 00:00:00","COR-",0,-9
1031,"0440-00006","1981-06-26 00:00:00","GOOB",0,-9
1031,"0440-00006","1981-06-26 00:00:00","RIRO",0,-9
1031,"0440-00006","1981-06-26 00:00:00","ROS-",0,-9
1031,"0440-00006","1981-06-26 00:00:00","TRLA",0,-9
2267,"0440-00006","1994-07-07 00:00:00","CEIN",0,2
2267,"0440-00006","1994-07-07 00:00:00","CHUM",0,0.5
2267,"0440-00006","1994-07-07 00:00:00","CLA-",0,2
2267,"0440-00006","1994-07-07 00:00:00","CONU",0,4
2267,"0440-00006","1994-07-07 00:00:00","GAL-",0,0.5
2267,"0440-00006","1994-07-07 00:00:00","TRLA",0,0.5
1032,"0440-00009","1981-06-26 00:00:00","GOOB",0,-9
1032,"0440-00009","1981-06-26 00:00:00","IRHA",0,-9
1032,"0440-00009","1981-06-26 00:00:00","LIDE",0,-9
1032,"0440-00009","1981-06-26 00:00:00","POCO",0,-9
1032,"0440-00009","1981-06-26 00:00:00","ROS-",0,-9
1032,"0440-00009","1981-06-26 00:00:00","TRLA",0,-9
1032,"0440-00009","1981-06-26 00:00:00","VILO",0,-9
2268,"0440-00009","1994-07-07 00:00:00","CEIN",0,1
2268,"0440-00009","1994-07-07 00:00:00","IRHA",0,0.5
2268,"0440-00009","1994-07-07 00:00:00","LIDE",5,3.5
2268,"0440-00009","1994-07-07 00:00:00","RIRO",0,0.5
2268,"0440-00009","1994-07-07 00:00:00","TRLA",0,0.5
2268,"0440-00009","1994-07-07 00:00:00","VILO",0,0.5
1033,"0440-00010","1981-06-29 00:00:00","APO-",0,-9
1033,"0440-00010","1981-06-29 00:00:00","CEIN",0,-9
1033,"0440-00010","1981-06-29 00:00:00","COHE",0,-9
1033,"0440-00010","1981-06-29 00:00:00","POAZ",0,-9
1033,"0440-00010","1981-06-29 00:00:00","IRHA",0,-9
1033,"0440-00010","1981-06-29 00:00:00","POCO",0,-9
1033,"0440-00010","1981-06-29 00:00:00","ROS-",0,-9
1033,"0440-00010","1981-06-29 00:00:00","SED-",0,-9
2269,"0440-00010","1994-07-06 00:00:00","APO-",0,0.5
2269,"0440-00010","1994-07-06 00:00:00","CLA-",0,0.5
2269,"0440-00010","1994-07-06 00:00:00","LIDE",0,1
2269,"0440-00010","1994-07-06 00:00:00","POCO",0,0.5
2269,"0440-00010","1994-07-06 00:00:00","ROPI",0,0.5
1034,"0440-00011","1981-06-29 00:00:00","ARVI",0,-9
1034,"0440-00011","1981-06-29 00:00:00","CEIN",0,-9
1034,"0440-00011","1981-06-29 00:00:00","CHFO",0,-9
1034,"0440-00011","1981-06-29 00:00:00","POAZ",0,-9
1034,"0440-00011","1981-06-29 00:00:00","HAB-",0,-9
1034,"0440-00011","1981-06-29 00:00:00","RIRO",0,-9
1034,"0440-00011","1981-06-29 00:00:00","ROS-",0,-9
1034,"0440-00011","1981-06-29 00:00:00","VILO",0,-9
2270,"0440-00011","1994-07-11 00:00:00","CEIN",0,2
2270,"0440-00011","1994-07-11 00:00:00","JUN-",0,0.5
2270,"0440-00011","1994-07-11 00:00:00","POCO",0,0.5
2270,"0440-00011","1994-07-11 00:00:00","ROPI",0,0.5
1035,"0440-00012","1981-07-01 00:00:00","APO-",0,-9
1035,"0440-00012","1981-07-01 00:00:00","POAZ",0,-9
1035,"0440-00012","1981-07-01 00:00:00","IRHA",0,-9
1035,"0440-00012","1981-07-01 00:00:00","LIDE",0,-9
1035,"0440-00012","1981-07-01 00:00:00","POCO",0,-9
1035,"0440-00012","1981-07-01 00:00:00","ROS-",0,-9
1035,"0440-00012","1981-07-01 00:00:00","TRLA",0,-9
1035,"0440-00012","1981-07-01 00:00:00","VILO",0,-9
2271,"0440-00012","1994-07-01 00:00:00","CECO",0,1
2271,"0440-00012","1994-07-01 00:00:00","CEIN",0,2.5
2271,"0440-00012","1994-07-01 00:00:00","POAZ",0,1
2271,"0440-00012","1994-07-01 00:00:00","RIRO",0,1
2271,"0440-00012","1994-07-01 00:00:00","TRLA",5,0.5
1036,"0440-00013","1981-06-30 00:00:00","CEIN",0,-9
1036,"0440-00013","1981-06-30 00:00:00","CHFO",0,-9
1036,"0440-00013","1981-06-30 00:00:00","COHE",0,-9
1036,"0440-00013","1981-06-30 00:00:00","GOOB",0,-9
1036,"0440-00013","1981-06-30 00:00:00","POAZ",0,-9
1036,"0440-00013","1981-06-30 00:00:00","POCO",0,-9
1036,"0440-00013","1981-06-30 00:00:00","ROS-",0,-9
1036,"0440-00013","1981-06-30 00:00:00","VILO",0,-9
2272,"0440-00013","1994-07-01 00:00:00","CEIN",10,2.5
2272,"0440-00013","1994-07-01 00:00:00","COL-",0,0.5
2272,"0440-00013","1994-07-01 00:00:00","POAZ",0,2.5
2272,"0440-00013","1994-07-01 00:00:00","SMI-",0,0.5
2272,"0440-00013","1994-07-01 00:00:00","TRLA",0,0.5
1037,"0440-00014","1981-07-01 00:00:00","CHE0",0,-9
1037,"0440-00014","1981-07-01 00:00:00","GATR",0,-9
1037,"0440-00014","1981-07-01 00:00:00","IDE0",0,-9
1037,"0440-00014","1981-07-01 00:00:00","ILO0",0,-9
1037,"0440-00014","1981-07-01 00:00:00","IRO0",0,-9
1037,"0440-00014","1981-07-01 00:00:00","OOB0",0,-9
1037,"0440-00014","1981-07-01 00:00:00","SED-",0,-9
1037,"0440-00014","1981-07-01 00:00:00","YM0-",0,-9
2273,"0440-00014","1994-07-05 00:00:00","CEIN",0,2
2273,"0440-00014","1994-07-05 00:00:00","GAL-",0,0.5
2273,"0440-00014","1994-07-05 00:00:00","LIDE",0,2
2273,"0440-00014","1994-07-05 00:00:00","RIRO",0,1
2273,"0440-00014","1994-07-05 00:00:00","SYAC",0,0.5
2273,"0440-00014","1994-07-05 00:00:00","VILO",0,0.5
650,"0450-00001","1977-06-30 00:00:00","DIHO",0,-9
650,"0450-00001","1977-06-30 00:00:00","TRLA",10,-9
1269,"0450-00001","1983-08-08 00:00:00","CEIN",0,-9
5041,"0470-00002","2005-08-30 00:00:00","ADBI",0,0
1269,"0450-00001","1983-08-08 00:00:00","DEL-",0,-9
1269,"0450-00001","1983-08-08 00:00:00","RIRO",0,-9
1269,"0450-00001","1983-08-08 00:00:00","SMI-",0,-9
1269,"0450-00001","1983-08-08 00:00:00","TRLA",0,-9
1873,"0450-00001","1990-08-22 00:00:00","CECO",0,0
1873,"0450-00001","1990-08-22 00:00:00","CEIN",0,0
1873,"0450-00001","1990-08-22 00:00:00","PTAQ",0,0
1873,"0450-00001","1990-08-22 00:00:00","RIRO",0,0
1873,"0450-00001","1990-08-22 00:00:00","RUPA",0,0
1873,"0450-00001","1990-08-22 00:00:00","TRLA",15,0.5
1270,"0450-00002","1983-08-08 00:00:00","PTAN",0,-9
1874,"0450-00002","1990-08-20 00:00:00","ROGY",0,0.5
652,"0450-00003","1977-07-01 00:00:00","TRLA",0,-9
1875,"0450-00003","1990-08-27 00:00:00","IRHA",0,0.5
1875,"0450-00003","1990-08-27 00:00:00","LIDE",0,1
1875,"0450-00003","1990-08-27 00:00:00","RHOC",0,1
1875,"0450-00003","1990-08-27 00:00:00","TRLA",5,0.5
653,"0450-00004","1977-07-05 00:00:00","SYM-",0,-9
653,"0450-00004","1977-07-05 00:00:00","TRLA",0,-9
1272,"0450-00004","1983-08-08 00:00:00","ARPA",0,-9
1272,"0450-00004","1983-08-08 00:00:00","CHME",0,-9
1272,"0450-00004","1983-08-08 00:00:00","POAZ",0,-9
1272,"0450-00004","1983-08-08 00:00:00","RIRO",0,-9
1272,"0450-00004","1983-08-08 00:00:00","ROS-",0,-9
1272,"0450-00004","1983-08-08 00:00:00","SMI-",0,-9
1272,"0450-00004","1983-08-08 00:00:00","TRLA",0,-9
1272,"0450-00004","1983-08-08 00:00:00","VILO",0,-9
1876,"0450-00004","1990-08-23 00:00:00","GATR",0,1
1876,"0450-00004","1990-08-23 00:00:00","LIDE",0,1
1876,"0450-00004","1990-08-23 00:00:00","ROGY",0,0.5
1876,"0450-00004","1990-08-23 00:00:00","SMRA",0,1
1876,"0450-00004","1990-08-23 00:00:00","TRLA",10,0.5
1876,"0450-00004","1990-08-23 00:00:00","VILO",0,0.5
654,"0464-00005","1977-07-05 00:00:00","ARVI",0,-9
654,"0464-00005","1977-07-05 00:00:00","TRLA",10,-9
1273,"0464-00005","1983-08-08 00:00:00","ARVI",0,-9
1273,"0464-00005","1983-08-08 00:00:00","DEL-",0,-9
1273,"0464-00005","1983-08-08 00:00:00","POAZ",0,-9
1273,"0464-00005","1983-08-08 00:00:00","LIDE",0,-9
1273,"0464-00005","1983-08-08 00:00:00","PTAN",0,-9
1273,"0464-00005","1983-08-08 00:00:00","TRLA",0,-9
655,"0464-00006","1977-07-06 00:00:00","LIDE",70,-9
655,"0464-00006","1977-07-06 00:00:00","TRLA",20,-9
1274,"0464-00006","1983-08-09 00:00:00","ARPA",0,-9
1274,"0464-00006","1983-08-09 00:00:00","CASE",5,-9
1274,"0464-00006","1983-08-09 00:00:00","LIDE",15,-9
1274,"0464-00006","1983-08-09 00:00:00","PTAQ",0,-9
1274,"0464-00006","1983-08-09 00:00:00","RHOC",0,-9
1274,"0464-00006","1983-08-09 00:00:00","ROS-",0,-9
1274,"0464-00006","1983-08-09 00:00:00","SMI-",0,-9
1274,"0464-00006","1983-08-09 00:00:00","TRLA",0,-9
656,"0464-00007","1977-07-06 00:00:00","RHOC",90,-9
656,"0464-00007","1977-07-06 00:00:00","TRLA",15,-9
1275,"0464-00007","1983-08-09 00:00:00","CASE",0,-9
1275,"0464-00007","1983-08-09 00:00:00","FRCA",0,-9
1275,"0464-00007","1983-08-09 00:00:00","POAZ",20,-9
1275,"0464-00007","1983-08-09 00:00:00","PTAC",0,-9
1275,"0464-00007","1983-08-09 00:00:00","RHOC",15,-9
1275,"0464-00007","1983-08-09 00:00:00","RIRO",0,-9
1275,"0464-00007","1983-08-09 00:00:00","TRLA",0,-9
657,"0464-00008","1977-07-07 00:00:00","LIDE",0,-9
657,"0464-00008","1977-07-07 00:00:00","TRLA",0,-9
1276,"0464-00008","1983-08-09 00:00:00","CECO",0,-9
1276,"0464-00008","1983-08-09 00:00:00","PTAN",0,-9
1276,"0464-00008","1983-08-09 00:00:00","PTAQ",0,-9
1276,"0464-00008","1983-08-09 00:00:00","SMI-",0,-9
1276,"0464-00008","1983-08-09 00:00:00","TRLA",0,-9
658,"0464-00009","1977-07-08 00:00:00","RHOC",50,-9
658,"0464-00009","1977-07-08 00:00:00","TRLA",20,-9
1277,"0464-00009","1983-08-09 00:00:00","CASE",0,-9
1277,"0464-00009","1983-08-09 00:00:00","FRCA",0,-9
1277,"0464-00009","1983-08-09 00:00:00","PTAQ",0,-9
1277,"0464-00009","1983-08-09 00:00:00","RHOC",60,-9
1277,"0464-00009","1983-08-09 00:00:00","TRLA",0,-9
659,"0464-00010","1977-07-08 00:00:00","LIDE",50,-9
659,"0464-00010","1977-07-08 00:00:00","TRLA",0,-9
1278,"0464-00010","1983-08-10 00:00:00","ARPA",0,-9
1278,"0464-00010","1983-08-10 00:00:00","CASE",25,-9
1278,"0464-00010","1983-08-10 00:00:00","CECO",0,-9
4949,"0110-00010","2005-06-28 00:00:00","SYMO",0,0.5
1278,"0464-00010","1983-08-10 00:00:00","CEPR",0,-9
1278,"0464-00010","1983-08-10 00:00:00","CONU",0,-9
1278,"0464-00010","1983-08-10 00:00:00","LIDE",0,-9
1278,"0464-00010","1983-08-10 00:00:00","PTAQ",0,-9
660,"0464-00011","1977-07-11 00:00:00","RHOO",20,-9
660,"0464-00011","1977-07-11 00:00:00","TRLA",10,-9
1279,"0464-00011","1983-08-10 00:00:00","CEIN",0,-9
1279,"0464-00011","1983-08-10 00:00:00","CHUM",0,-9
1279,"0464-00011","1983-08-10 00:00:00","FRCA",0,-9
1279,"0464-00011","1983-08-10 00:00:00","LIDE",0,-9
1279,"0464-00011","1983-08-10 00:00:00","PTAQ",0,-9
1279,"0464-00011","1983-08-10 00:00:00","RHOC",10,-9
1279,"0464-00011","1983-08-10 00:00:00","SMI-",0,-9
1279,"0464-00011","1983-08-10 00:00:00","TRLA",0,-9
960,"0460-00003","1980-08-05 00:00:00","LIDE",300,-9
960,"0460-00003","1980-08-05 00:00:00","TRLA",5,-9
961,"0460-00006","1980-08-01 00:00:00","LIDE",20,-9
961,"0460-00006","1980-08-01 00:00:00","PTAQ",400,-9
962,"0460-00007","1980-08-04 00:00:00","ARPA",5,-9
962,"0460-00007","1980-08-04 00:00:00","LIDE",600,-9
963,"0461-00001","1980-08-04 00:00:00","PTAQ",100,-9
963,"0461-00001","1980-08-04 00:00:00","ROS-",10,-9
964,"0461-00002","1980-08-05 00:00:00","LIDE",0,-9
964,"0461-00002","1980-08-05 00:00:00","TRLA",0,-9
965,"0462-00004","1980-08-01 00:00:00","LIDE",20,-9
965,"0462-00004","1980-08-01 00:00:00","RHOC",400,-9
966,"0462-00005","1980-08-01 00:00:00","CECO",100,-9
966,"0462-00005","1980-08-01 00:00:00","RHOC",10,-9
967,"0470-00002","1980-07-28 00:00:00","CEIN",0,-9
967,"0470-00002","1980-07-28 00:00:00","PHO-",0,-9
967,"0470-00002","1980-07-28 00:00:00","ROS-",0,-9
967,"0470-00002","1980-07-28 00:00:00","VILO",15,-9
1582,"0470-00002","1985-06-26 00:00:00","CEIN",0,2
1582,"0470-00002","1985-06-26 00:00:00","CEPR",0,0
1582,"0470-00002","1985-06-26 00:00:00","CHFO",0,0
1582,"0470-00002","1985-06-26 00:00:00","GAAP",0,0
1582,"0470-00002","1985-06-26 00:00:00","POAZ",0,0
1582,"0470-00002","1985-06-26 00:00:00","ROS-",0,0
1582,"0470-00002","1985-06-26 00:00:00","SIRA",0,0
1582,"0470-00002","1985-06-26 00:00:00","VILO",0,0
1791,"0470-00002","1988-08-03 00:00:00","CEIN",0,3
1791,"0470-00002","1988-08-03 00:00:00","CLA-",0,1
1791,"0470-00002","1988-08-03 00:00:00","GAL-",0,0.5
1791,"0470-00002","1988-08-03 00:00:00","POAZ",0,1
1791,"0470-00002","1988-08-03 00:00:00","LIDE",0,0.5
1791,"0470-00002","1988-08-03 00:00:00","POCO",0,0.5
1847,"0470-00002","1989-07-27 00:00:00","CEIN",0,1.5
1847,"0470-00002","1989-07-27 00:00:00","POAZ",0,0.5
1847,"0470-00002","1989-07-27 00:00:00","ROS-",0,0.5
2274,"0470-00002","1994-08-01 00:00:00","CEIN",0,1
2274,"0470-00002","1994-08-01 00:00:00","POAZ",0,1
2274,"0470-00002","1994-08-01 00:00:00","LIDE",0,2
2274,"0470-00002","1994-08-01 00:00:00","POCO",5,0.5
2274,"0470-00002","1994-08-01 00:00:00","ROGY",0,1
2274,"0470-00002","1994-08-01 00:00:00","VIOL",0,0.5
968,"0470-00004","1980-07-28 00:00:00","GAAP",0,-9
968,"0470-00004","1980-07-28 00:00:00","LIDE",5,-9
968,"0470-00004","1980-07-28 00:00:00","TRLA",5,-9
1583,"0470-00004","1985-06-26 00:00:00","CHFO",0,0.5
1583,"0470-00004","1985-06-26 00:00:00","GAAP",0,0
1583,"0470-00004","1985-06-26 00:00:00","POAZ",0,0
1583,"0470-00004","1985-06-26 00:00:00","LIDE",0,3.5
1583,"0470-00004","1985-06-26 00:00:00","TRLA",0,0
1583,"0470-00004","1985-06-26 00:00:00","VIL-",0,0
1792,"0470-00004","1988-08-03 00:00:00","GAL-",0,0.5
1792,"0470-00004","1988-08-03 00:00:00","LIDE",0,4
1792,"0470-00004","1988-08-03 00:00:00","TRLA",0,0.5
1848,"0470-00004","1989-07-27 00:00:00","APO-",0,0.5
1848,"0470-00004","1989-07-27 00:00:00","CHFO",0,0.5
1848,"0470-00004","1989-07-27 00:00:00","LIDE",0,2
1848,"0470-00004","1989-07-27 00:00:00","SYM-",0,0.5
1848,"0470-00004","1989-07-27 00:00:00","TRLA",0,0.5
2275,"0470-00004","1994-08-01 00:00:00","ASC-",0,0.5
2275,"0470-00004","1994-08-01 00:00:00","POAZ",0,2
2275,"0470-00004","1994-08-01 00:00:00","IRHA",0,1
2275,"0470-00004","1994-08-01 00:00:00","LIDE",0,3
2275,"0470-00004","1994-08-01 00:00:00","TRLA",0,0.5
2275,"0470-00004","1994-08-01 00:00:00","VILO",0,0.5
969,"0470-00006","1980-07-29 00:00:00","CHFO",5,-9
969,"0470-00006","1980-07-29 00:00:00","CLA-",0,-9
969,"0470-00006","1980-07-29 00:00:00","VILO",0,-9
1584,"0470-00006","1985-06-26 00:00:00","GAAP",0,0
1584,"0470-00006","1985-06-26 00:00:00","POAZ",0,0
1584,"0470-00006","1985-06-26 00:00:00","IRI-",0,0
1584,"0470-00006","1985-06-26 00:00:00","LIDE",0,2
1793,"0470-00006","1988-08-03 00:00:00","CHFO",0,0.5
1793,"0470-00006","1988-08-03 00:00:00","POAZ",0,0.5
1793,"0470-00006","1988-08-03 00:00:00","LIDE",0,3
1849,"0470-00006","1989-07-27 00:00:00","CHFO",5,0.5
1849,"0470-00006","1989-07-27 00:00:00","POAZ",0,0.5
1849,"0470-00006","1989-07-27 00:00:00","LIDE",0,2
2276,"0470-00006","1994-08-01 00:00:00","CHFO",5,0.100000001490116
2276,"0470-00006","1994-08-01 00:00:00","GAL-",0,0.5
2276,"0470-00006","1994-08-01 00:00:00","IRHA",0,1
2276,"0470-00006","1994-08-01 00:00:00","LIDE",0,3.5
2276,"0470-00006","1994-08-01 00:00:00","VILO",0,0.5
970,"0470-00008","1980-07-29 00:00:00","ROS-",0,-9
970,"0470-00008","1980-07-29 00:00:00","TRLA",0,-9
1585,"0470-00008","1985-06-26 00:00:00","POAZ",0,0
1585,"0470-00008","1985-06-26 00:00:00","LIDE",0,1
1585,"0470-00008","1985-06-26 00:00:00","RIRO",0,0.5
1585,"0470-00008","1985-06-26 00:00:00","ROS-",0,0.5
1585,"0470-00008","1985-06-26 00:00:00","TRLA",0,0
971,"0470-00013","1980-07-29 00:00:00","IRHA",0,-9
971,"0470-00013","1980-07-29 00:00:00","LIDE",10,-9
971,"0470-00013","1980-07-29 00:00:00","TRLA",5,-9
1586,"0470-00013","1985-06-26 00:00:00","GAAP",0,0
1586,"0470-00013","1985-06-26 00:00:00","IRI-",0,0
1586,"0470-00013","1985-06-26 00:00:00","LIDE",5,3
1586,"0470-00013","1985-06-26 00:00:00","SOLO",0,0
1586,"0470-00013","1985-06-26 00:00:00","TRLA",0,0
1586,"0470-00013","1985-06-26 00:00:00","USOZ",0,0
1586,"0470-00013","1985-06-26 00:00:00","VILO",0,0
1794,"0470-00013","1988-08-02 00:00:00","GOOB",0,0.5
1794,"0470-00013","1988-08-02 00:00:00","LIDE",0,3
1794,"0470-00013","1988-08-02 00:00:00","TRLA",0,0.5
1850,"0470-00013","1989-07-28 00:00:00","LIDE",5,3.5
1850,"0470-00013","1989-07-28 00:00:00","PTAQ",0,0.5
1850,"0470-00013","1989-07-28 00:00:00","TRLA",0,0.5
2277,"0470-00013","1994-08-03 00:00:00","GOOB",0,0
2277,"0470-00013","1994-08-03 00:00:00","IRHA",0,0.5
2277,"0470-00013","1994-08-03 00:00:00","LIDE",5,5
2277,"0470-00013","1994-08-03 00:00:00","PTAQ",0,0.5
2277,"0470-00013","1994-08-03 00:00:00","ROPI",0,0.5
2277,"0470-00013","1994-08-03 00:00:00","TRLA",0,0.5
972,"0470-00021","1980-07-31 00:00:00","CONU",5,-9
1587,"0470-00021","1985-06-26 00:00:00","CEIN",0,0
1587,"0470-00021","1985-06-26 00:00:00","COR-",0,3
1587,"0470-00021","1985-06-26 00:00:00","GAAP",0,0
1587,"0470-00021","1985-06-26 00:00:00","GOOB",0,0
1587,"0470-00021","1985-06-26 00:00:00","POAZ",0,0
1587,"0470-00021","1985-06-26 00:00:00","IRI-",0,0
1587,"0470-00021","1985-06-26 00:00:00","LIDE",10,4
1587,"0470-00021","1985-06-26 00:00:00","PTAQ",0,0
1587,"0470-00021","1985-06-26 00:00:00","TRZA",0,0
1795,"0470-00021","1988-08-02 00:00:00","CEIN",0,2.5
1795,"0470-00021","1988-08-02 00:00:00","LIDE",0,4
1851,"0470-00021","1989-07-26 00:00:00","CACH",5,6
1851,"0470-00021","1989-07-26 00:00:00","CEIN",0,2
1851,"0470-00021","1989-07-26 00:00:00","CONU",0,3
1851,"0470-00021","1989-07-26 00:00:00","LIDE",5,5.5
1851,"0470-00021","1989-07-26 00:00:00","TRLA",0,0.5
2278,"0470-00021","1994-08-02 00:00:00","ARPA",0,0.5
2278,"0470-00021","1994-08-02 00:00:00","CEIN",0,1.5
2278,"0470-00021","1994-08-02 00:00:00","CONU",0,2.5
2278,"0470-00021","1994-08-02 00:00:00","LIDE",5,2
2278,"0470-00021","1994-08-02 00:00:00","SMI-",0,0.5
2278,"0470-00021","1994-08-02 00:00:00","TRLA",0,0.5
973,"0470-00022","1980-07-31 00:00:00","CACH",0,-9
973,"0470-00022","1980-07-31 00:00:00","POAZ",0,-9
973,"0470-00022","1980-07-31 00:00:00","LIDE",0,-9
973,"0470-00022","1980-07-31 00:00:00","TRLA",5,-9
1588,"0470-00022","1985-06-26 00:00:00","CEIN",0,0
1588,"0470-00022","1985-06-26 00:00:00","POAZ",0,0
1588,"0470-00022","1985-06-26 00:00:00","IRIS",0,0
1588,"0470-00022","1985-06-26 00:00:00","LICE",0,0
1588,"0470-00022","1985-06-26 00:00:00","LON-",0,0
1588,"0470-00022","1985-06-26 00:00:00","ROS-",0,0
4949,"0110-00010","2005-06-28 00:00:00","TRLA",0,0
1588,"0470-00022","1985-06-26 00:00:00","TRLA",0,0
1588,"0470-00022","1985-06-26 00:00:00","VILO",0,0
1796,"0470-00022","1988-08-02 00:00:00","APO-",0,0.5
1796,"0470-00022","1988-08-02 00:00:00","LIDE",0,3.5
1796,"0470-00022","1988-08-02 00:00:00","ROPI",0,0.5
1796,"0470-00022","1988-08-02 00:00:00","TRLA",0,0.5
1852,"0470-00022","1989-07-26 00:00:00","APO-",0,0.5
1852,"0470-00022","1989-07-26 00:00:00","LIDE",0,2
1852,"0470-00022","1989-07-26 00:00:00","TRLA",0,0.5
2279,"0470-00022","1994-08-02 00:00:00","ASC-",0,0.5
2279,"0470-00022","1994-08-02 00:00:00","CEIN",0,1.5
2279,"0470-00022","1994-08-02 00:00:00","IRHA",0,1
2279,"0470-00022","1994-08-02 00:00:00","LIDE",5,2.5
2279,"0470-00022","1994-08-02 00:00:00","ROPI",0,0.5
2279,"0470-00022","1994-08-02 00:00:00","TRLA",0,0.5
1797,"0470-00023","1988-08-02 00:00:00","IRHA",0,1
1797,"0470-00023","1988-08-02 00:00:00","ROS-",0,0.5
1853,"0470-00023","1989-07-27 00:00:00","POAZ",0,0.5
1853,"0470-00023","1989-07-27 00:00:00","ROS-",0,0.5
1853,"0470-00023","1989-07-27 00:00:00","TRLA",0,0.5
2280,"0470-00023","1994-08-02 00:00:00","GAL-",0,1
2280,"0470-00023","1994-08-02 00:00:00","IRHA",0,1
2280,"0470-00023","1994-08-02 00:00:00","LIDE",0,1.5
2280,"0470-00023","1994-08-02 00:00:00","ROGY",0,1
2280,"0470-00023","1994-08-02 00:00:00","TRLA",0,0.5
2280,"0470-00023","1994-08-02 00:00:00","VILO",0,0.5
974,"0471-00015","1980-07-30 00:00:00","CEIN",0,-9
974,"0471-00015","1980-07-30 00:00:00","POAZ",0,-9
974,"0471-00015","1980-07-30 00:00:00","LIDE",0,-9
974,"0471-00015","1980-07-30 00:00:00","PTAQ",5,-9
974,"0471-00015","1980-07-30 00:00:00","TRLA",0,-9
1589,"0471-00015","1985-11-01 00:00:00","ARPA",0,0.100000001490116
1589,"0471-00015","1985-11-01 00:00:00","CECO",0,1.5
1589,"0471-00015","1985-11-01 00:00:00","CEIN",0,0.100000001490116
1589,"0471-00015","1985-11-01 00:00:00","DIHO",0,0.600000023841858
1589,"0471-00015","1985-11-01 00:00:00","POAZ",0,0.5
1589,"0471-00015","1985-11-01 00:00:00","IRHA",0,0.600000023841858
1589,"0471-00015","1985-11-01 00:00:00","LIDE",0,3
1589,"0471-00015","1985-11-01 00:00:00","PTAQ",0,1
1966,"0471-00015","1993-07-20 00:00:00","CONU",0,1
1966,"0471-00015","1993-07-20 00:00:00","LIDE",0,3
1966,"0471-00015","1993-07-20 00:00:00","PTAQ",0,1.5
1966,"0471-00015","1993-07-20 00:00:00","TRLA",0,0.5
1966,"0471-00015","1993-07-20 00:00:00","VILO",0,1
975,"0471-00017","1980-07-31 00:00:00","CHFO",20,-9
975,"0471-00017","1980-07-31 00:00:00","LIDE",10,-9
975,"0471-00017","1980-07-31 00:00:00","PHDO",0,-9
1590,"0471-00017","1985-11-01 00:00:00","CHFO",0,0.5
1590,"0471-00017","1985-11-01 00:00:00","GAAP",0,0.800000011920929
1590,"0471-00017","1985-11-01 00:00:00","LIDE",0,4
1967,"0471-00017","1993-07-21 00:00:00","CIVU",0,0.5
1967,"0471-00017","1993-07-21 00:00:00","GAL-",0,1
1967,"0471-00017","1993-07-21 00:00:00","POAZ",0,1
1967,"0471-00017","1993-07-21 00:00:00","IRHA",0,0.5
1967,"0471-00017","1993-07-21 00:00:00","LIDE",0,1
1967,"0471-00017","1993-07-21 00:00:00","VILA",0,0.5
976,"0471-00021","1980-07-30 00:00:00","POAZ",0,-9
1591,"0471-00021","1985-10-31 00:00:00","CHFO",0,0.5
1591,"0471-00021","1985-10-31 00:00:00","CHUM",0,0.800000011920929
1591,"0471-00021","1985-10-31 00:00:00","GAAP",0,0.300000011920929
1591,"0471-00021","1985-10-31 00:00:00","POAZ",0,0.300000011920929
1591,"0471-00021","1985-10-31 00:00:00","IRHA",0,0.800000011920929
1591,"0471-00021","1985-10-31 00:00:00","LIDE",0,2
1591,"0471-00021","1985-10-31 00:00:00","TRLA",0,0.200000002980232
1968,"0471-00021","1993-07-22 00:00:00","ASC-",0,0.5
1968,"0471-00021","1993-07-22 00:00:00","CIVU",0,1
1968,"0471-00021","1993-07-22 00:00:00","GAL-",0,1
1968,"0471-00021","1993-07-22 00:00:00","LIDE",0,1.5
1968,"0471-00021","1993-07-22 00:00:00","PTAN",0,3
977,"0471-00022","1980-07-30 00:00:00","CEIN",0,-9
977,"0471-00022","1980-07-30 00:00:00","CHFO",10,-9
977,"0471-00022","1980-07-30 00:00:00","GAAP",0,-9
977,"0471-00022","1980-07-30 00:00:00","IRHA",0,-9
977,"0471-00022","1980-07-30 00:00:00","PHAO",10,-9
977,"0471-00022","1980-07-30 00:00:00","ROS-",0,-9
977,"0471-00022","1980-07-30 00:00:00","TRLA",0,-9
977,"0471-00022","1980-07-30 00:00:00","VILO",0,-9
1592,"0471-00022","1985-10-31 00:00:00","CEIN",0,1
1592,"0471-00022","1985-10-31 00:00:00","CHFO",0,0.800000011920929
1592,"0471-00022","1985-10-31 00:00:00","IRHA",0,0.5
1592,"0471-00022","1985-10-31 00:00:00","LIDE",0,3
1592,"0471-00022","1985-10-31 00:00:00","ROS-",0,0.600000023841858
