"InvID","PlotID","Invdate","Species","Less than 1 foot","1 to 3 feet","3 to 5 feet","5 to 7 feet","7 to 9 feet","9 to 11 feet","11 to 13 feet","13 to 15 feet","More than 15 feet","15 to 17 feet","17 to 19 feet","19 to 21 feet","21 to 23 feet","23 to 25 feet","More than 25 feet","Comment"
2615,"0190-50213","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2615,"0190-50213","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2615,"0190-50213","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2615,"0190-50213","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2615,"0190-50213","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2615,"0190-50213","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","DF",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","PP",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","WF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","IC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2616,"0190-50214","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","PP",0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","WF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","IC",1,13,4,2,0,0,1,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2617,"0190-50231","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","DF",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","PP",0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","WF",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","IC",2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2618,"0190-50232","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","DF",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","PP",3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","WF",15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","IC",3,38,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2619,"0190-50241","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","DF",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","PP",0,11,2,8,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","WF",3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","IC",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2620,"0190-50321","1997-06-25 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","DF",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","PP",0,13,2,0,0,0,2,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","WF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","IC",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2621,"0190-50322","1997-06-25 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","PP",2,13,11,1,0,1,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","WF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","IC",3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2622,"0190-50323","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","PP",2,4,15,4,0,0,1,1,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","SP",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","WF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","IC",0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2623,"0190-50311","1997-06-25 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","PP",0,14,17,1,0,0,0,0,2,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","WF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","IC",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2624,"0190-50312","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","DF",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","PP",5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","WF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","IC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2625,"0190-50313","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","PP",0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","SP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","WF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","IC",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2626,"0190-50331","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","DF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","PP",0,7,20,13,1,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","SP",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","WF",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","IC",2,14,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2627,"0190-50332","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","DF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","PP",0,29,13,0,1,0,1,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","SP",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","WF",6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","IC",1,36,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2628,"0190-50333","1997-06-25 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","DF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","PP",0,31,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","WF",10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","IC",4,10,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2629,"0190-50334","1997-06-25 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","PP",0,18,10,1,0,0,1,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","SP",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","WF",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","IC",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","BO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","DW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","CH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","YW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2630,"0190-50341","1997-06-24 00:00:00","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","DF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","PP",0,16,44,21,1,0,2,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","WF",10,44,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","IC",1,12,5,1,0,0,0,0,0,0,0,0,0,0,0,NA
2631,"0190-50342","1997-06-25 00:00:00","BO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
